racetrack,country,continent,length,length_type,track_type,race_name,organizer,race_rank,race_type,race_special,latitude,longitude
Nakayama,Japan,Asia,2000,Medium,Turf,Habotan Sho,JRA,4,Local,,35.725556,139.9625
Nakayama,Japan,Asia,2200,Medium,Turf,Japan Cup,JRA,1,G1,Japan Autumn Senior Triple Crown,35.725556,139.9625
Nakayama,Japan,Asia,2200,Medium,Turf,American JCC,JRA,2,G2,,35.725556,139.9625
Nakayama,Japan,Asia,2200,Medium,Turf,St. Lite Kinen,JRA,2,G2,,35.725556,139.9625
Nakayama,Japan,Asia,2200,Medium,Turf,All Comers,JRA,2,G2,,35.725556,139.9625
Nakayama,Japan,Asia,2500,Long,Turf,Arima Kinen,JRA,1,G1,Japan Autumn Senior Triple Crown,35.725556,139.9625
Nakayama,Japan,Asia,2500,Long,Turf,Nikkei Sho,JRA,2,G2,,35.725556,139.9625
Nakayama,Japan,Asia,3600,Long,Turf,Stayers Stakes,JRA,2,G2,,35.725556,139.9625
Nakayama,Japan,Asia,1200,Sprint,Dirt,Capella Stakes,JRA,3,G3,,35.725556,139.9625
Nakayama,Japan,Asia,1200,Sprint,Dirt,January Stakes,JRA,4,Local,,35.725556,139.9625
Nakayama,Japan,Asia,1200,Sprint,Dirt,Chiba Stakes,JRA,4,Local,,35.725556,139.9625
Nakayama,Japan,Asia,1200,Sprint,Dirt,Keiyo Stakes,JRA,4,Local,,35.725556,139.9625
Nakayama,Japan,Asia,1200,Sprint,Dirt,Nagatsuki Stakes,JRA,4,Local,,35.725556,139.9625
Nakayama,Japan,Asia,1800,Mile,Dirt,March Stakes,JRA,3,G3,,35.725556,139.9625
Nakayama,Japan,Asia,1800,Mile,Dirt,Pollux Stakes,JRA,4,Local,,35.725556,139.9625
Nakayama,Japan,Asia,1800,Mile,Dirt,Sobu Stakes,JRA,4,Local,,35.725556,139.9625
Nakayama,Japan,Asia,1800,Mile,Dirt,Fukuryu Stakes,JRA,4,Local,,35.725556,139.9625
Nakayama,Japan,Asia,1800,Mile,Dirt,Radio Nippon Sho,JRA,4,Local,,35.725556,139.9625
Nakayama,Japan,Asia,1800,Mile,Dirt,Shiwasu Stakes,JRA,4,Local,,35.725556,139.9625
Nakayama,Japan,Asia,2400,Long,Dirt,JRA Nakayama 2400m Dirt,JRA,0,Non-Graded,,35.725556,139.9625
Nakayama,Japan,Asia,2500,Long,Dirt,JRA Nakayama 2500m Dirt,JRA,0,Non-Graded,,35.725556,139.9625
Tokyo,Japan,Asia,1400,Sprint,Turf,Keio Hai Spring Cup,JRA,2,G2,,35.6625,139.485
Tokyo,Japan,Asia,1400,Sprint,Turf,Keio Hai Junior Stakes,JRA,2,G2,,35.6625,139.485
Tokyo,Japan,Asia,1400,Sprint,Turf,Crocus Cup,JRA,4,Local,,35.6625,139.485
Tokyo,Japan,Asia,1400,Sprint,Turf,Paradise Stakes,JRA,4,Local,,35.6625,139.485
Tokyo,Japan,Asia,1400,Sprint,Turf,Oro Cup,JRA,4,Local,,35.6625,139.485
Tokyo,Japan,Asia,1600,Mile,Turf,NHK Mile Cup,JRA,1,G1,Umamusume Highspeed Miler,35.6625,139.485
Tokyo,Japan,Asia,1600,Mile,Turf,Victoria Mile,JRA,1,G1,,35.6625,139.485
Tokyo,Japan,Asia,1600,Mile,Turf,Yasuda Kinen,JRA,1,G1,Umamusume Highspeed Miler,35.6625,139.485
Tokyo,Japan,Asia,1600,Mile,Turf,Tokyo Shimbun Hai,JRA,3,G3,,35.6625,139.485
Tokyo,Japan,Asia,1600,Mile,Turf,Queen Cup,JRA,3,G3,,35.6625,139.485
Tokyo,Japan,Asia,1600,Mile,Turf,Saudi Arabia Royal Cup,JRA,3,G3,,35.6625,139.485
Tokyo,Japan,Asia,1600,Mile,Turf,Fuji Stakes,JRA,2,G2,,35.6625,139.485
Tokyo,Japan,Asia,1600,Mile,Turf,Artemis Stakes,JRA,3,G3,,35.6625,139.485
Tokyo,Japan,Asia,1600,Mile,Turf,Capital Stakes,JRA,4,Local,,35.6625,139.485
Tokyo,Japan,Asia,1600,Mile,Turf,Akamatsu Sho,JRA,4,Local,,35.6625,139.485
Tokyo,Japan,Asia,1600,Mile,Turf,Begonia Cup,JRA,4,Local,,35.6625,139.485
Tokyo,Japan,Asia,1800,Mile,Turf,Mainichi Okan,JRA,2,G2,,35.6625,139.485
Tokyo,Japan,Asia,1800,Mile,Turf,Fuchu Fillies Stakes,JRA,2,G2,,35.6625,139.485
Tokyo,Japan,Asia,1800,Mile,Turf,Kyodo News Hai,JRA,3,G3,,35.6625,139.485
Tokyo,Japan,Asia,1800,Mile,Turf,Epsom Cup,JRA,3,G3,,35.6625,139.485
Tokyo,Japan,Asia,1800,Mile,Turf,Tokyo Sports Hai Junior Stakes,JRA,3,G3,,35.6625,139.485
Tokyo,Japan,Asia,1800,Mile,Turf,Sweetpea Stakes,JRA,4,Local,,35.6625,139.485
Tokyo,Japan,Asia,1800,Mile,Turf,May Stakes,JRA,4,Local,,35.6625,139.485
Tokyo,Japan,Asia,1800,Mile,Turf,Ivy Cup,JRA,4,Local,,35.6625,139.485
Tokyo,Japan,Asia,2000,Medium,Turf,Tenno Sho (Autumn),JRA,1,G1,Japan Autumn Senior Triple Crown,35.6625,139.485
Tokyo,Japan,Asia,2000,Medium,Turf,Satsuki Sho,JRA,1,G1,Japan Classic Triple Crown,35.6625,139.485
Tokyo,Japan,Asia,2000,Medium,Turf,Flora Stakes,JRA,2,G2,,35.6625,139.485
Tokyo,Japan,Asia,2000,Medium,Turf,Shirafuji Stakes,JRA,4,Local,,35.6625,139.485
Tokyo,Japan,Asia,2000,Medium,Turf,Principal Stakes,JRA,4,Local,,35.6625,139.485
Tokyo,Japan,Asia,2000,Medium,Turf,October Stakes,JRA,4,Local,,35.6625,139.485
Tokyo,Japan,Asia,2000,Medium,Turf,Hyakunichiso Tokubetsu,JRA,4,Local,,35.6625,139.485
Tokyo,Japan,Asia,2300,Medium,Turf,JRA Tokyo 2300m Turf,JRA,0,Non-Graded,,35.6625,139.485
Tokyo,Japan,Asia,2400,Long,Turf,Japanese Oaks,JRA,1,G1,Japan Classic Triple Tiara,35.6625,139.485
Tokyo,Japan,Asia,2400,Long,Turf,Japanese Derby,JRA,1,G1,Japan Classic Triple Crown,35.6625,139.485
Tokyo,Japan,Asia,2400,Long,Turf,Japan Cup,JRA,1,G1,Japan Autumn Senior Triple Crown,35.6625,139.485
Tokyo,Japan,Asia,2400,Long,Turf,Aoba Sho,JRA,2,G2,,35.6625,139.485
Tokyo,Japan,Asia,2400,Long,Turf,Metropolitan Stakes,JRA,4,Local,,35.6625,139.485
Tokyo,Japan,Asia,2500,Long,Turf,Meguro Kinen,JRA,2,G2,,35.6625,139.485
Tokyo,Japan,Asia,2500,Long,Turf,Copa Republica Argentina,JRA,2,G2,,35.6625,139.485
Tokyo,Japan,Asia,3400,Long,Turf,Diamond Stakes,JRA,3,G3,,35.6625,139.485
Tokyo,Japan,Asia,1300,Sprint,Dirt,JRA Tokyo 1300m Dirt,JRA,0,Non-Graded,,35.6625,139.485
Tokyo,Japan,Asia,1400,Sprint,Dirt,Negishi Stakes,JRA,3,G3,,35.6625,139.485
Tokyo,Japan,Asia,1400,Sprint,Dirt,Valentine Stakes,JRA,4,Local,,35.6625,139.485
Tokyo,Japan,Asia,1400,Sprint,Dirt,Keyaki Stakes,JRA,4,Local,,35.6625,139.485
Tokyo,Japan,Asia,1400,Sprint,Dirt,Green Channel Cup,JRA,4,Local,,35.6625,139.485
Tokyo,Japan,Asia,1400,Sprint,Dirt,Shimotsuki Stakes,JRA,4,Local,,35.6625,139.485
Tokyo,Japan,Asia,1400,Sprint,Dirt,Oxalis Sho,JRA,4,Local,,35.6625,139.485
Tokyo,Japan,Asia,1600,Mile,Dirt,February Stakes,JRA,1,G1,Umamusume Hero of the Dirt Mile,35.6625,139.485
Tokyo,Japan,Asia,1600,Mile,Dirt,Mile Championship Nambu Hai,JRA,1,G1,Umamusume Hero of the Dirt Mile,35.6625,139.485
Tokyo,Japan,Asia,1600,Mile,Dirt,Unicorn Stakes,JRA,3,G3,Umamusume Dirt Rising Star,35.6625,139.485
Tokyo,Japan,Asia,1600,Mile,Dirt,Musashino Stakes,JRA,3,G3,,35.6625,139.485
Tokyo,Japan,Asia,1600,Mile,Dirt,Hyacinth Cup,JRA,4,Local,,35.6625,139.485
Tokyo,Japan,Asia,1600,Mile,Dirt,Oasis Stakes,JRA,4,Local,,35.6625,139.485
Tokyo,Japan,Asia,1600,Mile,Dirt,Seiryu Stakes,JRA,4,Local,,35.6625,139.485
Tokyo,Japan,Asia,1600,Mile,Dirt,Akhalteke Stakes,JRA,4,Local,,35.6625,139.485
Tokyo,Japan,Asia,1600,Mile,Dirt,Platanus Sho,JRA,4,Local,,35.6625,139.485
Tokyo,Japan,Asia,1600,Mile,Dirt,Cattleya Sho,JRA,4,Local,,35.6625,139.485
Tokyo,Japan,Asia,2100,Medium,Dirt,Brilliant Stakes,JRA,4,Local,,35.6625,139.485
Tokyo,Japan,Asia,2100,Medium,Dirt,Brazil Cup,JRA,4,Local,,35.6625,139.485
Tokyo,Japan,Asia,2100,Medium,Dirt,Sleipnir Cup,JRA,4,Local,,35.6625,139.485
Tokyo,Japan,Asia,2400,Long,Dirt,JRA Tokyo 2400m Dirt,JRA,0,Non-Graded,,35.6625,139.485
Chukyo,Japan,Asia,1200,Sprint,Turf,Takamatsunomiya Kinen,JRA,1,G1,Umamusume Virtuoso Sprinter,35.066736,136.989444
Chukyo,Japan,Asia,1200,Sprint,Turf,CBC Sho,JRA,3,G3,,35.066736,136.989444
Chukyo,Japan,Asia,1400,Sprint,Turf,Falcon Stakes,JRA,3,G3,,35.066736,136.989444
Chukyo,Japan,Asia,1400,Sprint,Turf,Tsuwabuki Sho,JRA,4,Local,,35.066736,136.989444
Chukyo,Japan,Asia,1600,Mile,Turf,Chukyo Kinen,JRA,3,G3,,35.066736,136.989444
Chukyo,Japan,Asia,1600,Mile,Turf,Chukyo Junior Stakes,JRA,4,Local,,35.066736,136.989444
Chukyo,Japan,Asia,1600,Mile,Turf,Koyamaki Sho,JRA,4,Local,,35.066736,136.989444
Chukyo,Japan,Asia,2000,Medium,Turf,Kinko Sho,JRA,2,G2,,35.066736,136.989444
Chukyo,Japan,Asia,2000,Medium,Turf,Aichi Hai,JRA,3,G3,,35.066736,136.989444
Chukyo,Japan,Asia,2000,Medium,Turf,Chunichi Shimbun Hai,JRA,3,G3,,35.066736,136.989444
Chukyo,Japan,Asia,2200,Medium,Turf,JRA Chukyo 2200m Turf,JRA,0,Non-Graded,,35.066736,136.989444
Chukyo,Japan,Asia,1200,Sprint,Dirt,JRA Chukyo 1200m Dirt,JRA,0,Non-Graded,,35.066736,136.989444
Chukyo,Japan,Asia,1400,Sprint,Dirt,Procyon Stakes,JRA,3,G3,,35.066736,136.989444
Chukyo,Japan,Asia,1400,Sprint,Dirt,Shoryu Stakes,JRA,4,Local,,35.066736,136.989444
Chukyo,Japan,Asia,1400,Sprint,Dirt,Kantsubaki Sho,JRA,4,Local,,35.066736,136.989444
Chukyo,Japan,Asia,1800,Mile,Dirt,Champions Cup,JRA,1,G1,,35.066736,136.989444
Chukyo,Japan,Asia,1800,Mile,Dirt,Tokai Stakes,JRA,3,G3,,35.066736,136.989444
Chukyo,Japan,Asia,1800,Mile,Dirt,Meitetsu Hai,JRA,4,Local,,35.066736,136.989444
Chukyo,Japan,Asia,1900,Medium,Dirt,JRA Chukyo 1900m Dirt,JRA,0,Non-Graded,,35.066736,136.989444
Kyoto,Japan,Asia,1200,Sprint,Turf,Silk Road Stakes,JRA,3,G3,,34.906667,135.725
Kyoto,Japan,Asia,1200,Sprint,Turf,Keihan Hai,JRA,3,G3,,34.906667,135.725
Kyoto,Japan,Asia,1200,Sprint,Turf,Aoi Stakes,JRA,3,G3,,34.906667,135.725
Kyoto,Japan,Asia,1200,Sprint,Turf,Yodo Tankyori Stakes,JRA,4,Local,,34.906667,135.725
Kyoto,Japan,Asia,1200,Sprint,Turf,Kurama Stakes,JRA,4,Local,,34.906667,135.725
Kyoto,Japan,Asia,1200,Sprint,Turf,Opal Stakes,JRA,4,Local,,34.906667,135.725
Kyoto,Japan,Asia,1400,Sprint,Turf,Swan Stakes,JRA,2,G2,,34.906667,135.725
Kyoto,Japan,Asia,1400,Sprint,Turf,Kyoto Fillies Stakes,JRA,3,G3,,34.906667,135.725
Kyoto,Japan,Asia,1400,Sprint,Turf,Fantasy Stakes,JRA,3,G3,,34.906667,135.725
Kyoto,Japan,Asia,1400,Sprint,Turf,Kobai Stakes,JRA,4,Local,,34.906667,135.725
Kyoto,Japan,Asia,1400,Sprint,Turf,Tachibana Stakes,JRA,4,Local,,34.906667,135.725
Kyoto,Japan,Asia,1400,Sprint,Turf,Azuchijo Stakes,JRA,4,Local,,34.906667,135.725
Kyoto,Japan,Asia,1400,Sprint,Turf,Momiji Stakes,JRA,4,Local,,34.906667,135.725
Kyoto,Japan,Asia,1400,Sprint,Turf,Rindo Sho,JRA,4,Local,,34.906667,135.725
Kyoto,Japan,Asia,1400,Sprint,Turf,Shumeigiku Sho,JRA,4,Local,,34.906667,135.725
Kyoto,Japan,Asia,1600,Mile,Turf,Mile Championship,JRA,1,G1,Umamusume Highspeed Miler,34.906667,135.725
Kyoto,Japan,Asia,1600,Mile,Turf,Milers Cup,JRA,2,G2,,34.906667,135.725
Kyoto,Japan,Asia,1600,Mile,Turf,Daily Hai Junior Stakes,JRA,2,G2,,34.906667,135.725
Kyoto,Japan,Asia,1600,Mile,Turf,Kyoto Kimpai,JRA,3,G3,,34.906667,135.725
Kyoto,Japan,Asia,1600,Mile,Turf,Shinzan Kinen,JRA,3,G3,,34.906667,135.725
Kyoto,Japan,Asia,1600,Mile,Turf,Elfin Stakes,JRA,4,Local,,34.906667,135.725
Kyoto,Japan,Asia,1600,Mile,Turf,Rakuyo Stakes,JRA,4,Local,,34.906667,135.725
Kyoto,Japan,Asia,1600,Mile,Turf,Shiragiku Stakes,JRA,4,Local,,34.906667,135.725
Kyoto,Japan,Asia,1800,Mile,Turf,Kisaragi Sho,JRA,3,G3,,34.906667,135.725
Kyoto,Japan,Asia,1800,Mile,Turf,Miyakooji Stakes,JRA,4,Local,,34.906667,135.725
Kyoto,Japan,Asia,1800,Mile,Turf,Shirayuri Stakes,JRA,4,Local,,34.906667,135.725
Kyoto,Japan,Asia,1800,Mile,Turf,Hagi Stakes,JRA,4,Local,,34.906667,135.725
Kyoto,Japan,Asia,1800,Mile,Turf,Cassiopeia Stakes,JRA,4,Local,,34.906667,135.725
Kyoto,Japan,Asia,2000,Medium,Turf,Shuka Sho,JRA,1,G1,Japan Classic Triple Tiara,34.906667,135.725
Kyoto,Japan,Asia,2000,Medium,Turf,Kyoto Junior Stakes,JRA,3,G3,,34.906667,135.725
Kyoto,Japan,Asia,2000,Medium,Turf,Wakagoma Stakes,JRA,4,Local,,34.906667,135.725
Kyoto,Japan,Asia,2000,Medium,Turf,Andromeda Stakes,JRA,4,Local,,34.906667,135.725
Kyoto,Japan,Asia,2000,Medium,Turf,Shigiku Sho,JRA,4,Local,,34.906667,135.725
Kyoto,Japan,Asia,2000,Medium,Turf,Kigiku Sho,JRA,4,Local,,34.906667,135.725
Kyoto,Japan,Asia,2200,Medium,Turf,Queen Elizabeth II Cup,JRA,1,G1,,34.906667,135.725
Kyoto,Japan,Asia,2200,Medium,Turf,Takarazuka Kinen,JRA,1,G1,Japan Spring Senior Triple Crown,34.906667,135.725
Kyoto,Japan,Asia,2200,Medium,Turf,Kyoto Kinen,JRA,2,G2,,34.906667,135.725
Kyoto,Japan,Asia,2200,Medium,Turf,Kyoto Shimbun Hai,JRA,2,G2,,34.906667,135.725
Kyoto,Japan,Asia,2400,Long,Turf,Nikkei Shinshun Hai,JRA,2,G2,,34.906667,135.725
Kyoto,Japan,Asia,2400,Long,Turf,Kyoto Daishoten,JRA,2,G2,,34.906667,135.725
Kyoto,Japan,Asia,3000,Long,Turf,Kikuka Sho,JRA,1,G1,Japan Classic Triple Crown,34.906667,135.725
Kyoto,Japan,Asia,3000,Long,Turf,Manyo Stakes,JRA,4,Local,,34.906667,135.725
Kyoto,Japan,Asia,3200,Long,Turf,Tenno Sho (Spring),JRA,1,G1,Japan Spring Senior Triple Crown,34.906667,135.725
Kyoto,Japan,Asia,1200,Sprint,Dirt,Yamato Stakes,JRA,4,Local,,34.906667,135.725
Kyoto,Japan,Asia,1200,Sprint,Dirt,Tennozan Stakes,JRA,4,Local,,34.906667,135.725
Kyoto,Japan,Asia,1200,Sprint,Dirt,Muromachi Stakes,JRA,4,Local,,34.906667,135.725
Kyoto,Japan,Asia,1200,Sprint,Dirt,Autumn Leaf Stakes,JRA,4,Local,,34.906667,135.725
Kyoto,Japan,Asia,1400,Sprint,Dirt,Subaru Stakes,JRA,4,Local,,34.906667,135.725
Kyoto,Japan,Asia,1400,Sprint,Dirt,Tango Stakes,JRA,4,Local,,34.906667,135.725
Kyoto,Japan,Asia,1400,Sprint,Dirt,Ritto Stakes,JRA,4,Local,,34.906667,135.725
Kyoto,Japan,Asia,1400,Sprint,Dirt,Nadeshiko Sho,JRA,4,Local,,34.906667,135.725
Kyoto,Japan,Asia,1800,Mile,Dirt,Miyako Stakes,JRA,3,G3,,34.906667,135.725
Kyoto,Japan,Asia,1800,Mile,Dirt,Hosu Stakes,JRA,4,Local,,34.906667,135.725
Kyoto,Japan,Asia,1800,Mile,Dirt,Uzumasa Stakes,JRA,4,Local,,34.906667,135.725
Kyoto,Japan,Asia,1800,Mile,Dirt,Mochinoki Sho,JRA,4,Local,,34.906667,135.725
Kyoto,Japan,Asia,1900,Medium,Dirt,Heian Stakes,JRA,3,G3,,34.906667,135.725
Kyoto,Japan,Asia,1900,Medium,Dirt,Aldebaran Stakes,JRA,4,Local,,34.906667,135.725
Hanshin,Japan,Asia,1200,Sprint,Turf,Centaur Stakes,JRA,2,G2,,34.780222,135.3625
Hanshin,Japan,Asia,1200,Sprint,Turf,Marguerite Stakes,JRA,4,Local,,34.780222,135.3625
Hanshin,Japan,Asia,1200,Sprint,Turf,Tanzanite Stakes,JRA,4,Local,,34.780222,135.3625
Hanshin,Japan,Asia,1200,Sprint,Turf,Sazanka Sho,JRA,4,Local,,34.780222,135.3625
Hanshin,Japan,Asia,1400,Sprint,Turf,Fillies Revue,JRA,2,G2,,34.780222,135.3625
Hanshin,Japan,Asia,1400,Sprint,Turf,Hanshin Cup,JRA,2,G2,,34.780222,135.3625
Hanshin,Japan,Asia,1400,Sprint,Turf,Hanshin Fillies Stakes,JRA,2,G2,,34.780222,135.3625
Hanshin,Japan,Asia,1400,Sprint,Turf,Hankyu Hai,JRA,3,G3,,34.780222,135.3625
Hanshin,Japan,Asia,1400,Sprint,Turf,Kikyo Stakes,JRA,4,Local,,34.780222,135.3625
Hanshin,Japan,Asia,1400,Sprint,Turf,Manryo Sho,JRA,4,Local,,34.780222,135.3625
Hanshin,Japan,Asia,1600,Mile,Turf,Oka Sho,JRA,1,G1,Japan Classic Triple Tiara,34.780222,135.3625
Hanshin,Japan,Asia,1600,Mile,Turf,Hanshin Juvenile Fillies,JRA,1,G1,,34.780222,135.3625
Hanshin,Japan,Asia,1600,Mile,Turf,Asahi Hai Futurity Stakes,JRA,1,G1,,34.780222,135.3625
Hanshin,Japan,Asia,1600,Mile,Turf,Mile Championship,JRA,1,G1,Umamusume Highspeed Miler,34.780222,135.3625
Hanshin,Japan,Asia,1600,Mile,Turf,Hanshin Fillies Stakes,JRA,2,G2,,34.780222,135.3625
Hanshin,Japan,Asia,1600,Mile,Turf,Tulip Sho,JRA,2,G2,,34.780222,135.3625
Hanshin,Japan,Asia,1600,Mile,Turf,Arlington Cup,JRA,3,G3,,34.780222,135.3625
Hanshin,Japan,Asia,1600,Mile,Turf,Rokko Stakes,JRA,4,Local,,34.780222,135.3625
Hanshin,Japan,Asia,1600,Mile,Turf,Yonago Stakes,JRA,4,Local,,34.780222,135.3625
Hanshin,Japan,Asia,1600,Mile,Turf,Port Island Stakes,JRA,4,Local,,34.780222,135.3625
Hanshin,Japan,Asia,1600,Mile,Turf,Rigel Stakes,JRA,4,Local,,34.780222,135.3625
Hanshin,Japan,Asia,1600,Mile,Turf,Senryo Sho,JRA,4,Local,,34.780222,135.3625
Hanshin,Japan,Asia,1800,Mile,Turf,Rose Stakes,JRA,2,G2,,34.780222,135.3625
Hanshin,Japan,Asia,1800,Mile,Turf,Mainichi Hai,JRA,3,G3,,34.780222,135.3625
Hanshin,Japan,Asia,1800,Mile,Turf,Osakajo Stakes,JRA,4,Local,,34.780222,135.3625
Hanshin,Japan,Asia,1800,Mile,Turf,Nojigiku Stakes,JRA,4,Local,,34.780222,135.3625
Hanshin,Japan,Asia,2000,Medium,Turf,Osaka Hai,JRA,1,G1,Japan Spring  Senior Triple Crown,34.780222,135.3625
Hanshin,Japan,Asia,2000,Medium,Turf,Naruo Kinen,JRA,3,G3,,34.780222,135.3625
Hanshin,Japan,Asia,2000,Medium,Turf,Mermaid Stakes,JRA,3,G3,,34.780222,135.3625
Hanshin,Japan,Asia,2000,Medium,Turf,Challenge Cup,JRA,3,G3,,34.780222,135.3625
Hanshin,Japan,Asia,2000,Medium,Turf,Wakaba Stakes,JRA,4,Local,,34.780222,135.3625
Hanshin,Japan,Asia,2000,Medium,Turf,Wasurenagusa Sho,JRA,4,Local,,34.780222,135.3625
Hanshin,Japan,Asia,2000,Medium,Turf,Erica Sho,JRA,4,Local,,34.780222,135.3625
Hanshin,Japan,Asia,2200,Medium,Turf,Takarazuka Kinen,JRA,1,G1,Japan Spring Senior Triple Crown,34.780222,135.3625
Hanshin,Japan,Asia,2200,Medium,Turf,Queen Elizabeth II Cup,JRA,1,G1,,34.780222,135.3625
Hanshin,Japan,Asia,2200,Medium,Turf,Sumire Stakes,JRA,4,Local,,34.780222,135.3625
Hanshin,Japan,Asia,2400,Long,Turf,Kobe Shimbun Hai,JRA,2,G2,,34.780222,135.3625
Hanshin,Japan,Asia,2600,Long,Turf,JRA Hanshin 2600m Turf,JRA,0,Non-Graded,,34.780222,135.3625
Hanshin,Japan,Asia,3000,Long,Turf,Hanshin Daishoten,JRA,2,G2,,34.780222,135.3625
Hanshin,Japan,Asia,1200,Sprint,Dirt,JRA Hanshin 1200m Dirt,JRA,0,Non-Graded,,34.780222,135.3625
Hanshin,Japan,Asia,1400,Sprint,Dirt,Polaris Stakes,JRA,4,Local,,34.780222,135.3625
Hanshin,Japan,Asia,1400,Sprint,Dirt,Coral Stakes,JRA,4,Local,,34.780222,135.3625
Hanshin,Japan,Asia,1400,Sprint,Dirt,Tempozan Stakes,JRA,4,Local,,34.780222,135.3625
Hanshin,Japan,Asia,1400,Sprint,Dirt,Enif Stakes,JRA,4,Local,,34.780222,135.3625
Hanshin,Japan,Asia,1400,Sprint,Dirt,Galaxy Stakes,JRA,4,Local,,34.780222,135.3625
Hanshin,Japan,Asia,1800,Mile,Dirt,Antares Stakes,JRA,3,G3,,34.780222,135.3625
Hanshin,Japan,Asia,1800,Mile,Dirt,Betelgeuse Stakes,JRA,4,Local,,34.780222,135.3625
Hanshin,Japan,Asia,1800,Mile,Dirt,Sannomiya Stakes,JRA,4,Local,,34.780222,135.3625
Hanshin,Japan,Asia,2000,Medium,Dirt,Sirius Stakes,JRA,3,G3,,34.780222,135.3625
Hanshin,Japan,Asia,2000,Medium,Dirt,Nigawa Stakes,JRA,4,Local,,34.780222,135.3625
Hanshin,Japan,Asia,3200,Long,Turf,Tenno Sho (Spring),JRA,1,G1,Japan Spring Senior Triple Crown,34.780222,135.3625
Kokura,Japan,Asia,1200,Sprint,Turf,Kitayushu Kinen,JRA,3,G3,,33.843,130.87275
Kokura,Japan,Asia,1200,Sprint,Turf,Kokura Junior Stakes,JRA,3,G3,,33.843,130.87275
Kokura,Japan,Asia,1200,Sprint,Turf,Phoenix Sho,JRA,4,Local,,33.843,130.87275
Kokura,Japan,Asia,1200,Sprint,Turf,Himawari Sho,JRA,4,Local,,33.843,130.87275
Kokura,Japan,Asia,1200,Sprint,Turf,Kitakyushu Tankyori Stakes,JRA,4,Local,,33.843,130.87275
Kokura,Japan,Asia,1800,Mile,Turf,Kokura Daishoten,JRA,3,G3,,33.843,130.87275
Kokura,Japan,Asia,1800,Mile,Turf,Kokura Nikkei Sho,JRA,4,Local,,33.843,130.87275
Kokura,Japan,Asia,2000,Medium,Turf,Kokura Kinen,JRA,3,G3,,33.843,130.87275
Kokura,Japan,Asia,2000,Medium,Turf,Kokura Fillies Stakes,JRA,3,G3,,33.843,130.87275
Kokura,Japan,Asia,2600,Long,Turf,JRA Kokura 2600m Turf,JRA,0,Non-Graded,,33.843,130.87275
Kokura,Japan,Asia,1000,Sprint,Dirt,JRA Kokura 1000m Dirt,JRA,0,Non-Graded,,33.843,130.87275
Kokura,Japan,Asia,1700,Mile,Dirt,Aso Stakes,JRA,4,Local,,33.843,130.87275
Kokura,Japan,Asia,2400,Long,Dirt,JRA Kokura 2400m Dirt,JRA,0,Non-Graded,,33.843,130.87275
Ohi,Japan,Asia,1200,Sprint,Dirt,JBC Sprint,NAR,1,G1,,35.591339,139.742608
Ohi,Japan,Asia,1200,Sprint,Dirt,Tokyo Sprint,NAR,3,G3,,35.591339,139.742608
Ohi,Japan,Asia,1200,Sprint,Dirt,Tokyo Hai,NAR,2,G2,,35.591339,139.742608
Ohi,Japan,Asia,1600,Mile,Dirt,Tokyo Two-Year-Old Fillies Stakes,NAR,4,Local,,35.591339,139.742608
Ohi,Japan,Asia,1600,Mile,Dirt,Haiseiko Memorial,NAR,4,Local,,35.591339,139.742608
Ohi,Japan,Asia,1600,Mile,Dirt,Santa Anita Trophy,NAR,4,Local,,35.591339,139.742608
Ohi,Japan,Asia,1600,Mile,Dirt,Tokyo Cinderella Mile,NAR,4,Local,,35.591339,139.742608
Ohi,Japan,Asia,1700,Mile,Dirt,Keihin Hai,NAR,2,G2,,35.591339,139.742608
Ohi,Japan,Asia,1800,Mile,Dirt,Kumotori Sho,NAR,3,G3,,35.591339,139.742608
Ohi,Japan,Asia,1800,Mile,Dirt,JBC Ladies Classic,NAR,1,G1,,35.591339,139.742608
Ohi,Japan,Asia,1800,Mile,Dirt,Ladies Prelude,NAR,2,G2,,35.591339,139.742608
Ohi,Japan,Asia,1800,Mile,Dirt,TCK Jo-O Hai,NAR,3,G3,,35.591339,139.742608
Ohi,Japan,Asia,1800,Mile,Dirt,Haneda Hai,NAR,1,G1,NAR Dirt Triple Crown,35.591339,139.742608
Ohi,Japan,Asia,1800,Mile,Dirt,Tokyo Princess Award,NAR,4,Local,,35.591339,139.742608
Ohi,Japan,Asia,1800,Mile,Dirt,Kuroshio Cup,NAR,4,Local,,35.591339,139.742608
Ohi,Japan,Asia,2000,Medium,Dirt,Tokyo Derby,NAR,1,G1,NAR Dirt Triple Crown,35.591339,139.742608
Ohi,Japan,Asia,2000,Medium,Dirt,Teio Sho,NAR,1,G1,,35.591339,139.742608
Ohi,Japan,Asia,2000,Medium,Dirt,Japan Dirt Derby,NAR,1,G1,NAR Dirt Triple Crown,35.591339,139.742608
Ohi,Japan,Asia,2000,Medium,Dirt,Japan Dirt Derby,NAR,1,G1,Umamusume Dirt Rising Star,35.591339,139.742608
Ohi,Japan,Asia,2000,Medium,Dirt,JBC Classic,NAR,1,G1,,35.591339,139.742608
Ohi,Japan,Asia,2000,Medium,Dirt,Japan Dirt Classic,NAR,1,G1,,35.591339,139.742608
Ohi,Japan,Asia,2000,Medium,Dirt,Tokyo Daishoten,NAR,1,G1,,35.591339,139.742608
